-0.91033935546875,0.93048095703125
-0.693359375,0.81390380859375
-0.46539306640625,0.69976806640625
-0.24993896484375,0.57037353515625
-0.04302978515625,0.44586181640625
0.15167236328125,0.3363037109375
0.32012939453125,0.21392822265625
0.44158935546875,0.06866455078125
0.51788330078125,-0.08209228515625
0.57342529296875,-0.2313232421875
0.62957763671875,-0.386962890625
0.703125,-0.54229736328125
0.7958984375,-0.68450927734375
0.90179443359375,-0.81024169921875
1.0137939453125,-0.9228515625
1.1273193359375,-1.02294921875
1.2310791015625,-1.1004638671875
1.314697265625,-1.15966796875
1.3763427734375,-1.20208740234375
1.41265869140625,-1.23260498046875
1.42303466796875,-1.25244140625
1.41571044921875,-1.2652587890625
1.39251708984375,-1.27716064453125
1.3592529296875,-1.28631591796875
1.324462890625,-1.29119873046875
1.290283203125,-1.29180908203125
1.258544921875,-1.2884521484375
1.22711181640625,-1.2786865234375
1.18865966796875,-1.25335693359375
1.1383056640625,-1.20635986328125
1.07452392578125,-1.13555908203125
0.99822998046875,-1.03729248046875
0.906982421875,-0.9222412109375
0.80596923828125,-0.80230712890625
0.69549560546875,-0.673828125
0.579833984375,-0.54534912109375
0.45623779296875,-0.4193115234375
0.3289794921875,-0.2899169921875
0.203857421875,-0.157470703125
0.068359375,-0.02532958984375
-0.08636474609375,0.1055908203125
-0.2496337890625,0.2423095703125
-0.41778564453125,0.3912353515625
-0.5914306640625,0.54290771484375
-0.76202392578125,0.7012939453125
-0.9246826171875,0.86517333984375
-1.075439453125,1.02447509765625
-1.20849609375,1.1767578125
-1.31988525390625,1.314697265625
-1.41693115234375,1.439208984375
-1.49566650390625,1.544189453125
-1.56005859375,1.62506103515625
-1.61224365234375,1.6815185546875
-1.65252685546875,1.71417236328125
-1.6827392578125,1.72882080078125
-1.70501708984375,1.73309326171875
-1.719970703125,1.7303466796875
-1.72576904296875,1.72271728515625
-1.72149658203125,1.70684814453125
-1.710205078125,1.68670654296875
-1.690673828125,1.66351318359375
-1.66412353515625,1.640625
-1.630859375,1.61407470703125
-1.5863037109375,1.5869140625
-1.5277099609375,1.55517578125
-1.4508056640625,1.51336669921875
-1.35040283203125,1.46148681640625
-1.2255859375,1.40228271484375
-1.08062744140625,1.329345703125
-0.92193603515625,1.23382568359375
-0.75042724609375,1.11968994140625
-0.56671142578125,1.00250244140625
-0.3765869140625,0.877685546875
-0.18890380859375,0.73638916015625
-0.0115966796875,0.59356689453125
0.1458740234375,0.458984375
0.2911376953125,0.328369140625
0.43670654296875,0.1971435546875
0.58746337890625,0.064697265625
0.7427978515625,-0.06927490234375
0.90179443359375,-0.21820068359375
1.05712890625,-0.380859375
1.20147705078125,-0.54412841796875
1.3232421875,-0.7061767578125
1.41510009765625,-0.86212158203125
1.47247314453125,-0.992431640625
1.502685546875,-1.09283447265625
1.50970458984375,-1.15966796875
1.49383544921875,-1.20086669921875
1.4593505859375,-1.22467041015625
1.41357421875,-1.234130859375
1.36566162109375,-1.23870849609375
1.324462890625,-1.24420166015625
1.29302978515625,-1.25518798828125
1.27166748046875,-1.26708984375
1.25579833984375,-1.27685546875
1.24481201171875,-1.28173828125
1.2298583984375,-1.27899169921875
1.207275390625,-1.26983642578125
1.1724853515625,-1.2567138671875
1.12335205078125,-1.23992919921875
1.05682373046875,-1.21917724609375
0.97076416015625,-1.19598388671875
0.86578369140625,-1.16943359375
0.743408203125,-1.13739013671875
0.60302734375,-1.09161376953125
0.4522705078125,-1.02081298828125
0.2972412109375,-0.9100341796875
0.13671875,-0.77850341796875
-0.03021240234375,-0.64453125
-0.20111083984375,-0.50048828125
-0.37353515625,-0.341796875
-0.55572509765625,-0.174560546875
-0.74676513671875,-0.0067138671875
